lambda	Flux	e_Flux
0.1nm	10-2W/m2/nm	10-2W/m2/nm
---------	----------	----------
8706.4590	1.7569e-12	8.7116e-15
8707.7090	1.7446e-12	1.2016e-14
8708.9590	1.6978e-12	1.0058e-14
8710.2090	1.6648e-12	8.0475e-15
8711.4590	1.6877e-12	8.2742e-15
8712.7090	1.7262e-12	8.0041e-15
8713.9590	1.7409e-12	9.3344e-15
8715.2090	1.7379e-12	9.0985e-15
8716.4590	1.7051e-12	9.9331e-15
8717.7090	1.6853e-12	6.3324e-15
8718.9590	1.7140e-12	1.0987e-14
8720.2090	1.7291e-12	9.2194e-15
8721.4590	1.7277e-12	8.7682e-15
8722.7090	1.7254e-12	1.1307e-14
8723.9590	1.7192e-12	9.8554e-15
8725.2090	1.6994e-12	9.3966e-15
8726.4590	1.6511e-12	8.5009e-15
8727.7090	1.6408e-12	9.7907e-15
8728.9590	1.6721e-12	1.0004e-14
8730.2090	1.6799e-12	9.4633e-15
8731.4590	1.6709e-12	9.1785e-15
8732.7090	1.6558e-12	9.5785e-15
8733.9590	1.6162e-12	1.0657e-14
8735.2090	1.5867e-12	1.1000e-14
8736.4590	1.5921e-12	9.1345e-15
8737.7090	1.5959e-12	8.4439e-15
8738.9590	1.5764e-12	9.5844e-15
8740.2090	1.5318e-12	8.4582e-15
8741.4590	1.4897e-12	7.3933e-15
8742.7090	1.4801e-12	5.8044e-15
8743.9590	1.4591e-12	6.1078e-15
8745.2090	1.4159e-12	9.3366e-15
8746.4590	1.3534e-12	8.7881e-15
8747.7090	1.2716e-12	7.7898e-15
8748.9590	1.2026e-12	7.8926e-15
8750.2090	1.2056e-12	7.0926e-15
8751.4590	1.2810e-12	8.7326e-15
8752.7090	1.3685e-12	8.6122e-15
8753.9590	1.4275e-12	1.0299e-14
8755.2090	1.4595e-12	9.2387e-15
8756.4590	1.4930e-12	8.2532e-15
8757.7090	1.5321e-12	9.6060e-15
8758.9590	1.5609e-12	9.0588e-15
8760.2090	1.5785e-12	7.0921e-15
8761.4590	1.5780e-12	7.6528e-15
8762.7090	1.5707e-12	8.5030e-15
8763.9590	1.5998e-12	9.7043e-15
8765.2090	1.6324e-12	1.0781e-14
8766.4590	1.6502e-12	1.1173e-14
8767.7090	1.6580e-12	1.1269e-14
8768.9590	1.6655e-12	8.9724e-15
8770.2090	1.6568e-12	7.9599e-15
8771.4590	1.6259e-12	8.6720e-15
8772.7090	1.6239e-12	9.9201e-15
8773.9590	1.6691e-12	9.0876e-15
8775.2090	1.7007e-12	1.0180e-14
8776.4590	1.7091e-12	9.4937e-15
8777.7090	1.7091e-12	8.0686e-15
8778.9590	1.7043e-12	7.6235e-15
8780.2090	1.7111e-12	8.7300e-15
8781.4590	1.7164e-12	9.7026e-15
8782.7090	1.7162e-12	9.3508e-15
8783.9590	1.7202e-12	1.0784e-14
8785.2090	1.7276e-12	8.3073e-15
8786.4590	1.7299e-12	9.2548e-15
8787.7090	1.7068e-12	9.0565e-15
8788.9590	1.6679e-12	9.3592e-15
8790.2090	1.6690e-12	9.6061e-15
8791.4590	1.6700e-12	1.2418e-14
8792.7090	1.6734e-12	1.1566e-14
8793.9590	1.7148e-12	1.0029e-14
8795.2090	1.7264e-12	6.6621e-15
8796.4590	1.7288e-12	6.5573e-15
8797.7090	1.7359e-12	9.9252e-15
8798.9590	1.7393e-12	8.3423e-15
8800.2090	1.7398e-12	8.2598e-15
8801.4590	1.7349e-12	8.2434e-15
8802.7090	1.7228e-12	1.0063e-14
8803.9590	1.6718e-12	1.3018e-14
8805.2090	1.5682e-12	9.5732e-15
8806.4590	1.5820e-12	1.0556e-14
8807.7090	1.6697e-12	9.9544e-15
8808.9590	1.6998e-12	9.0481e-15
8810.2090	1.7235e-12	1.0895e-14
8811.4590	1.7328e-12	1.0191e-14
8812.7090	1.7300e-12	9.9930e-15
8813.9590	1.7251e-12	1.0038e-14
8815.2090	1.7225e-12	1.0970e-14
8816.4590	1.7203e-12	1.0713e-14
8817.7090	1.7149e-12	9.3977e-15
8818.9590	1.7081e-12	1.1879e-14
8820.2090	1.7088e-12	1.2279e-14
8821.4590	1.6798e-12	9.7063e-15
8822.7090	1.6147e-12	1.1621e-14
8823.9590	1.6269e-12	1.1692e-14
8825.2090	1.6836e-12	9.1707e-15
8826.4590	1.6913e-12	8.3821e-15
8827.7090	1.6942e-12	1.1705e-14
8828.9590	1.6930e-12	9.4691e-15
8830.2090	1.6862e-12	1.0358e-14
8831.4590	1.6753e-12	8.6522e-15
8832.7090	1.6634e-12	5.4994e-15
8833.9590	1.6648e-12	9.2273e-15
8835.2090	1.6518e-12	8.9825e-15
8836.4590	1.6302e-12	8.8767e-15
8837.7090	1.6206e-12	8.9606e-15
8838.9590	1.6314e-12	1.0753e-14
8840.2090	1.6316e-12	1.4144e-14
8841.4590	1.6243e-12	1.1634e-14
8842.7090	1.6117e-12	1.0402e-14
8843.9590	1.5911e-12	9.3807e-15
8845.2090	1.5682e-12	9.4539e-15
8846.4590	1.5596e-12	9.8979e-15
8847.7090	1.5591e-12	1.1034e-14
8848.9590	1.5479e-12	1.0760e-14
8850.2090	1.5314e-12	1.0738e-14
8851.4590	1.5104e-12	8.9203e-15
8852.7090	1.4821e-12	1.0456e-14
8853.9590	1.4550e-12	1.2159e-14
8855.2090	1.4193e-12	1.1492e-14
8856.4590	1.3780e-12	7.9889e-15
8857.7090	1.3261e-12	8.5682e-15
8858.9590	1.2562e-12	9.5400e-15
8860.2090	1.1637e-12	8.8689e-15
8861.4590	1.1018e-12	8.6759e-15
8862.7090	1.1374e-12	8.3616e-15
8863.9590	1.2205e-12	9.5728e-15
8865.2090	1.2732e-12	9.1253e-15
8866.4590	1.3294e-12	9.4797e-15
8867.7090	1.3963e-12	1.1546e-14
8868.9590	1.4399e-12	1.0406e-14
8870.2090	1.4668e-12	1.0484e-14
8871.4590	1.4793e-12	1.0239e-14
8872.7090	1.4774e-12	1.0227e-14
8873.9590	1.4907e-12	9.0124e-15
8875.2090	1.5279e-12	9.2958e-15
8876.4590	1.5537e-12	1.0795e-14
8877.7090	1.5617e-12	1.2607e-14
8878.9590	1.5578e-12	1.2314e-14
8880.2090	1.5574e-12	1.1461e-14
8881.4590	1.5540e-12	1.1180e-14
8882.7090	1.5566e-12	1.2693e-14
8883.9590	1.5879e-12	1.0704e-14
8885.2090	1.6232e-12	1.1226e-14
8886.4590	1.6370e-12	1.2725e-14
8887.7090	1.6416e-12	1.0576e-14
8888.9590	1.6410e-12	1.0654e-14
8890.2090	1.6273e-12	1.0757e-14
8891.4590	1.6193e-12	1.1430e-14
8892.7090	1.6391e-12	1.2065e-14
8893.9590	1.6617e-12	1.2764e-14
8895.2090	1.6657e-12	9.8999e-15
8896.4590	1.6595e-12	9.4958e-15
8897.7090	1.6558e-12	1.1211e-14
8898.9590	1.6627e-12	1.2499e-14
8900.2090	1.6756e-12	8.8282e-15
8901.4590	1.6791e-12	1.2788e-14
8902.7090	1.6754e-12	1.2019e-14
8903.9590	1.6727e-12	1.1878e-14
8905.2090	1.6784e-12	1.1288e-14
8906.4590	1.6856e-12	1.0481e-14
8907.7090	1.6863e-12	1.3067e-14
8908.9590	1.6449e-12	9.2746e-15
8910.2090	1.5280e-12	1.1315e-14
8911.4590	1.5097e-12	1.4516e-14
8912.7090	1.6299e-12	1.3167e-14
8913.9590	1.6882e-12	1.2693e-14
8915.2090	1.6882e-12	1.3188e-14
8916.4590	1.6808e-12	1.1629e-14
8917.7090	1.6654e-12	9.5665e-15
8918.9590	1.6662e-12	1.0512e-14
8920.2090	1.6836e-12	1.4289e-14
8921.4590	1.6845e-12	1.1572e-14
8922.7090	1.6757e-12	1.1850e-14
8923.9590	1.6403e-12	1.3506e-14
8925.2090	1.5147e-12	1.0596e-14
8926.4590	1.4586e-12	1.0511e-14
8927.7090	1.5818e-12	1.3321e-14
8928.9590	1.6698e-12	1.1300e-14
8930.2090	1.6877e-12	1.2049e-14
8931.4590	1.6918e-12	1.2967e-14
8932.7090	1.6947e-12	1.2378e-14
8933.9590	1.6918e-12	1.1809e-14
8935.2090	1.6918e-12	1.2032e-14
8936.4590	1.6913e-12	1.2227e-14
8937.7090	1.6929e-12	1.0706e-14
8938.9590	1.6894e-12	1.2276e-14
8940.2090	1.6844e-12	1.3432e-14
8941.4590	1.6777e-12	1.0302e-14
8942.7090	1.6655e-12	1.0690e-14
8943.9590	1.6411e-12	1.1773e-14
8945.2090	1.6472e-12	1.1272e-14
8946.4590	1.6552e-12	1.2497e-14
8947.7090	1.6568e-12	1.1680e-14
8948.9590	1.6710e-12	1.2616e-14
8950.2090	1.6809e-12	1.4762e-14
8951.4590	1.6800e-12	1.3200e-14
8952.7090	1.6771e-12	1.4678e-14
8953.9590	1.6676e-12	1.3296e-14
8955.2090	1.6705e-12	1.2928e-14
8956.4590	1.6762e-12	1.5128e-14
8957.7090	1.6776e-12	1.5093e-14
8958.9590	1.6735e-12	1.4187e-14
8960.2090	1.6681e-12	1.3420e-14
8961.4590	1.6650e-12	1.3876e-14
8962.7090	1.6531e-12	1.5269e-14
8963.9590	1.6395e-12	1.6137e-14
8965.2090	1.6239e-12	1.5713e-14
8966.4590	1.6282e-12	1.2236e-14
8967.7090	1.6445e-12	1.4479e-14
8968.9590	1.6547e-12	1.3595e-14
8970.2090	1.6438e-12	1.0988e-14
8971.4590	1.6278e-12	1.5052e-14
8972.7090	1.6353e-12	1.7740e-14
8973.9590	1.6319e-12	1.3834e-14
8975.2090	1.6291e-12	1.4099e-14
8976.4590	1.6248e-12	1.3506e-14
8977.7090	1.6176e-12	1.1183e-14
8978.9590	1.6135e-12	1.2324e-14
8980.2090	1.6032e-12	1.3101e-14
8981.4590	1.6306e-12	1.4232e-14
8982.7090	1.6283e-12	1.1907e-14
8983.9590	1.6153e-12	1.0938e-14
8985.2090	1.6026e-12	1.2582e-14
8986.4590	1.5773e-12	2.1628e-14
8987.7090	1.5676e-12	2.2134e-14
8988.9590	1.5662e-12	2.3173e-14
8990.2090	1.5571e-12	1.8704e-14
8991.4590	1.5413e-12	1.3147e-14
8992.7090	1.5726e-12	1.7174e-14
8993.9590	1.5778e-12	1.3554e-14
8995.2090	1.5566e-12	1.1863e-14
8996.4590	1.5288e-12	1.1239e-14
8997.7090	1.4780e-12	1.1135e-14
8998.9590	1.4467e-12	1.3325e-14
9000.2090	1.4456e-12	1.6455e-14
9001.4590	1.4800e-12	1.7402e-14
9002.7090	1.4685e-12	1.2758e-14
9003.9590	1.4248e-12	1.1919e-14
9005.2090	1.4046e-12	1.8572e-14
9006.4590	1.3637e-12	1.3078e-14
9007.7090	1.3172e-12	1.1428e-14
9008.9590	1.2842e-12	1.2455e-14
9010.2090	1.2309e-12	1.1251e-14
9011.4590	1.1433e-12	9.4054e-15
9012.7090	1.0671e-12	6.5237e-15
9013.9590	1.0378e-12	8.9465e-15
9015.2090	1.0877e-12	1.0296e-14
9016.4590	1.1551e-12	1.0330e-14
9017.7090	1.2699e-12	1.4108e-14
9018.9590	1.3342e-12	1.5853e-14
9020.2090	1.3510e-12	9.7845e-15
9021.4590	1.3758e-12	1.3257e-14
9022.7090	1.3943e-12	1.4725e-14
9023.9590	1.4293e-12	1.9053e-14
9025.2090	1.4567e-12	1.3543e-14
9026.4590	1.4808e-12	8.6697e-15
9027.7090	1.5001e-12	1.8682e-14
9028.9590	1.5190e-12	1.4896e-14
9030.2090	1.5317e-12	1.2605e-14
9031.4590	1.5423e-12	1.3253e-14
9032.7090	1.5553e-12	1.5218e-14
9033.9590	1.5503e-12	1.4357e-14
9035.2090	1.5402e-12	1.3298e-14
9036.4590	1.5582e-12	1.2163e-14
9037.7090	1.5736e-12	1.1204e-14
9038.9590	1.5893e-12	1.1953e-14
9040.2090	1.6024e-12	1.2344e-14
9041.4590	1.6050e-12	1.1765e-14
9042.7090	1.6043e-12	1.3430e-14
9043.9590	1.6111e-12	1.6790e-14
9045.2090	1.6178e-12	1.3094e-14
9046.4590	1.6227e-12	1.2908e-14
9047.7090	1.6189e-12	1.1966e-14
9048.9590	1.6159e-12	1.2623e-14
9050.2090	1.6185e-12	1.2444e-14
9051.4590	1.6237e-12	1.3348e-14
9052.7090	1.6286e-12	1.2637e-14
9053.9590	1.6503e-12	1.5279e-14
9055.2090	1.6578e-12	1.2151e-14
9056.4590	1.6469e-12	1.1756e-14
9057.7090	1.6246e-12	1.1778e-14
9058.9590	1.5182e-12	1.1280e-14
9060.2090	1.3561e-12	1.0962e-14
9061.4590	1.3843e-12	1.3282e-14
9062.7090	1.5567e-12	1.3848e-14
9063.9590	1.6446e-12	1.3384e-14
9065.2090	1.6685e-12	1.4406e-14
9066.4590	1.6686e-12	1.4731e-14
9067.7090	1.6458e-12	1.5157e-14
9068.9590	1.6198e-12	1.4942e-14
9070.2090	1.6457e-12	1.5229e-14
9071.4590	1.6420e-12	1.5252e-14
9072.7090	1.6485e-12	1.3707e-14
9073.9590	1.6327e-12	1.5833e-14
9075.2090	1.6065e-12	1.4103e-14
9076.4590	1.5227e-12	1.1804e-14
9077.7090	1.5020e-12	1.2841e-14
9078.9590	1.5733e-12	1.2242e-14
9080.2090	1.6287e-12	1.5259e-14
9081.4590	1.6514e-12	1.7640e-14
9082.7090	1.6697e-12	2.5149e-14
9083.9590	1.6727e-12	1.8758e-14
9085.2090	1.6301e-12	1.1436e-14
9086.4590	1.5165e-12	9.4183e-15
9087.7090	1.4997e-12	1.2208e-14
9088.9590	1.6002e-12	1.5816e-14
9090.2090	1.6519e-12	1.2608e-14
9091.4590	1.6206e-12	1.0625e-14
9092.7090	1.4774e-12	1.0739e-14
9093.9590	1.4165e-12	1.1032e-14
9095.2090	1.5682e-12	1.6525e-14
9096.4590	1.6651e-12	1.8708e-14
9097.7090	1.6602e-12	1.3629e-14
9098.9590	1.6356e-12	1.0099e-14
9100.2090	1.6311e-12	1.2696e-14
9101.4590	1.6633e-12	2.0508e-14
9102.7090	1.6767e-12	1.9786e-14
9103.9590	1.6595e-12	1.2510e-14
9105.2090	1.6409e-12	1.4644e-14
9106.4590	1.6550e-12	1.2032e-14
9107.7090	1.6604e-12	1.1565e-14
9108.9590	1.6061e-12	1.5210e-14
9110.2090	1.4972e-12	1.5005e-14
9111.4590	1.5231e-12	1.1791e-14
9112.7090	1.6365e-12	9.3514e-15
9113.9590	1.6612e-12	1.4411e-14
9115.2090	1.6449e-12	1.3641e-14
9116.4590	1.6292e-12	1.0935e-14
9117.7090	1.6102e-12	1.9220e-14
9118.9590	1.6131e-12	2.2174e-14
9120.2090	1.6435e-12	2.3810e-14
9121.4590	1.6480e-12	1.9255e-14
9122.7090	1.6469e-12	1.0951e-14
9123.9590	1.6603e-12	1.0846e-14
9125.2090	1.6624e-12	1.2243e-14
9126.4590	1.6576e-12	1.1094e-14
9127.7090	1.6470e-12	1.1253e-14
9128.9590	1.6372e-12	1.1373e-14
9130.2090	1.6134e-12	9.9061e-15
9131.4590	1.6336e-12	1.6734e-14
9132.7090	1.6555e-12	1.6030e-14
9133.9590	1.6465e-12	1.4375e-14
9135.2090	1.6322e-12	1.1529e-14
9136.4590	1.6213e-12	1.1987e-14
9137.7090	1.6593e-12	2.1450e-14
9138.9590	1.6706e-12	2.3274e-14
9140.2090	1.6589e-12	1.4249e-14
9141.4590	1.6609e-12	1.2119e-14
9142.7090	1.6550e-12	1.2612e-14
9143.9590	1.6478e-12	9.6028e-15
9145.2090	1.6435e-12	1.0254e-14
9146.4590	1.6389e-12	1.1624e-14
9147.7090	1.6411e-12	1.0979e-14
9148.9590	1.6487e-12	9.7762e-15
9150.2090	1.6460e-12	1.1031e-14
9151.4590	1.6306e-12	1.1133e-14
9152.7090	1.6182e-12	1.3755e-14
9153.9590	1.6185e-12	1.5028e-14
9155.2090	1.5976e-12	1.2325e-14
9156.4590	1.6331e-12	1.2190e-14
9157.7090	1.6541e-12	1.6270e-14
9158.9590	1.6447e-12	1.2401e-14
9160.2090	1.6356e-12	1.1315e-14
9161.4590	1.6318e-12	1.2499e-14
9162.7090	1.6242e-12	1.3369e-14
9163.9590	1.6237e-12	1.3881e-14
9165.2090	1.6337e-12	1.2122e-14
9166.4590	1.6321e-12	1.0132e-14
9167.7090	1.6222e-12	1.0484e-14
9168.9590	1.6226e-12	9.6351e-15
9170.2090	1.6113e-12	1.2592e-14
9171.4590	1.6050e-12	9.7496e-15
9172.7090	1.5897e-12	1.1712e-14
9173.9590	1.5572e-12	1.2627e-14
9175.2090	1.5698e-12	1.3573e-14
9176.4590	1.5857e-12	1.9741e-14
9177.7090	1.5890e-12	1.3084e-14
9178.9590	1.5968e-12	1.3537e-14
9180.2090	1.6039e-12	1.2777e-14
9181.4590	1.6039e-12	1.1238e-14
9182.7090	1.6011e-12	1.2615e-14
9183.9590	1.5901e-12	9.9141e-15
9185.2090	1.5798e-12	9.6562e-15
9186.4590	1.5782e-12	1.3509e-14
9187.7090	1.5896e-12	1.6427e-14
9188.9590	1.5904e-12	1.2896e-14
9190.2090	1.5835e-12	1.0761e-14
9191.4590	1.5796e-12	1.4470e-14
9192.7090	1.5792e-12	9.4906e-15
9193.9590	1.5694e-12	1.1591e-14
9195.2090	1.5516e-12	8.3549e-15
9196.4590	1.5601e-12	1.0844e-14
9197.7090	1.5635e-12	1.5032e-14
9198.9590	1.5522e-12	1.3602e-14
9200.2090	1.5424e-12	1.0939e-14
9201.4590	1.5202e-12	1.1872e-14
9202.7090	1.4978e-12	1.3363e-14
9203.9590	1.5026e-12	9.9966e-15
9205.2090	1.5103e-12	1.0128e-14
9206.4590	1.4948e-12	1.1128e-14
9207.7090	1.4835e-12	1.0173e-14
9208.9590	1.4629e-12	9.6597e-15
9210.2090	1.3896e-12	1.2458e-14
9211.4590	1.2832e-12	1.1024e-14
9212.7090	1.3043e-12	9.7583e-15
9213.9590	1.3863e-12	8.7768e-15
9215.2090	1.3676e-12	8.2136e-15
9216.4590	1.2752e-12	8.9453e-15
9217.7090	1.2622e-12	1.0010e-14
9218.9590	1.3200e-12	1.4656e-14
9220.2090	1.3221e-12	1.1505e-14
9221.4590	1.2887e-12	8.9143e-15
9222.7090	1.2465e-12	8.7321e-15
9223.9590	1.1907e-12	8.1924e-15
9225.2090	1.0972e-12	8.3815e-15
9226.4590	9.6575e-13	1.1035e-14
9227.7090	9.1438e-13	8.6466e-15
9228.9590	9.9241e-13	5.7181e-15
9230.2090	1.1020e-12	7.9340e-15
9231.4590	1.1804e-12	8.8849e-15
9232.7090	1.2321e-12	7.9783e-15
9233.9590	1.2558e-12	7.3716e-15
9235.2090	1.2242e-12	8.5432e-15
9236.4590	1.2095e-12	1.0511e-14
9237.7090	1.2887e-12	1.1373e-14
9238.9590	1.3668e-12	1.0675e-14
9240.2090	1.3877e-12	1.1534e-14
9241.4590	1.3677e-12	1.1407e-14
9242.7090	1.3101e-12	7.4326e-15
9243.9590	1.3341e-12	8.9962e-15
9245.2090	1.4151e-12	1.0282e-14
9246.4590	1.4460e-12	1.0930e-14
9247.7090	1.4621e-12	1.5517e-14
9248.9590	1.4627e-12	1.2117e-14
9250.2090	1.4482e-12	9.3365e-15
9251.4590	1.4378e-12	8.5752e-15
9252.7090	1.4405e-12	1.4868e-14
9253.9590	1.4278e-12	1.3316e-14
9255.2090	1.4297e-12	1.1259e-14
9256.4590	1.4499e-12	1.0420e-14
9257.7090	1.4453e-12	9.8657e-15
9258.9590	1.4261e-12	8.6217e-15
9260.2090	1.4026e-12	1.0004e-14
9261.4590	1.4074e-12	1.0786e-14
9262.7090	1.4449e-12	1.2179e-14
9263.9590	1.4366e-12	1.2346e-14
9265.2090	1.4364e-12	9.5923e-15
9266.4590	1.4912e-12	1.1441e-14
9267.7090	1.5211e-12	1.2954e-14
9268.9590	1.5247e-12	9.4765e-15
9270.2090	1.5191e-12	1.1075e-14
9271.4590	1.5200e-12	1.1571e-14
9272.7090	1.5184e-12	1.1607e-14
9273.9590	1.5278e-12	1.0682e-14
9275.2090	1.5325e-12	1.1222e-14
9276.4590	1.5263e-12	1.0686e-14
9277.7090	1.5182e-12	1.3880e-14
9278.9590	1.5034e-12	1.7656e-14
9280.2090	1.5110e-12	1.5142e-14
9281.4590	1.5230e-12	2.4366e-14
9282.7090	1.5186e-12	1.4370e-14
9283.9590	1.5129e-12	1.1734e-14
9285.2090	1.5099e-12	1.4616e-14
9286.4590	1.5111e-12	1.5150e-14
9287.7090	1.5172e-12	1.8299e-14
9288.9590	1.5125e-12	1.2469e-14
9290.2090	1.5149e-12	1.1688e-14
9291.4590	1.5144e-12	1.4102e-14
9292.7090	1.5087e-12	1.4323e-14
9293.9590	1.5001e-12	8.5975e-15
9295.2090	1.4873e-12	1.4412e-14
9296.4590	1.4903e-12	1.6525e-14
9297.7090	1.4963e-12	1.1871e-14
9298.9590	1.5065e-12	1.3532e-14
9300.2090	1.4921e-12	9.6520e-15
9301.4590	1.4990e-12	1.4062e-14
9302.7090	1.4985e-12	1.8739e-14
9303.9590	1.4896e-12	2.0098e-14
9305.2090	1.5021e-12	2.4755e-14
9306.4590	1.4832e-12	1.8368e-14
9307.7090	1.4350e-12	1.0270e-14
9308.9590	1.4526e-12	2.2030e-14
9310.2090	1.5215e-12	1.4249e-14
9311.4590	1.5142e-12	4.1254e-14
9312.7090	1.5022e-12	2.5510e-14
9313.9590	1.4745e-12	1.6834e-14
9315.2090	1.4155e-12	4.4118e-14
9316.4590	1.3925e-12	3.6758e-14
9317.7090	1.5241e-12	3.6450e-14
9318.9590	1.5023e-12	4.3692e-14
9320.2090	1.4911e-12	3.5770e-14
9321.4590	1.4783e-12	1.5614e-14
9322.7090	1.4186e-12	1.7123e-14
9323.9590	1.4002e-12	2.2185e-14
9325.2090	1.4189e-12	2.6476e-14
9326.4590	1.5161e-12	3.4560e-14
9327.7090	1.4931e-12	2.9025e-14
9328.9590	1.4841e-12	3.2734e-14
9330.2090	1.4717e-12	1.5556e-14
9331.4590	1.4414e-12	1.7562e-14
9332.7090	1.4156e-12	1.9286e-14
9333.9590	1.4110e-12	4.9497e-14
9335.2090	1.4715e-12	2.3393e-14
9336.4590	1.4788e-12	4.5491e-14
9337.7090	1.4363e-12	2.0417e-14
9338.9590	1.4085e-12	1.0705e-14
9340.2090	1.4763e-12	1.8692e-14
9341.4590	1.4381e-12	4.1513e-14
9342.7090	1.3383e-12	9.8965e-14
9343.9590	1.3369e-12	1.4350e-14
9345.2090	1.4831e-12	1.0764e-13
9346.4590	1.5708e-12	7.6443e-14
9347.7090	1.4978e-12	4.7728e-14
9348.9590	1.4366e-12	2.5500e-14
9350.2090	1.4216e-12	1.0384e-14
9351.4590	7.1100e-14	4.6969e-14
