lambda	Flux	e_Flux
8715.9000	1.4821e-10	3.2457e-12
8717.1500	1.5122e-10	3.3296e-12
8718.4000	1.4903e-10	3.3210e-12
8719.6500	1.4707e-10	3.2267e-12
8720.9000	1.4761e-10	3.2201e-12
8722.1500	1.5038e-10	3.3481e-12
8723.4000	1.5253e-10	3.2829e-12
8724.6500	1.5265e-10	3.3453e-12
8725.9000	1.5187e-10	3.4009e-12
8727.1500	1.5125e-10	3.3689e-12
8728.4000	1.5068e-10	3.3075e-12
8729.6500	1.4869e-10	3.2971e-12
8730.9000	1.4842e-10	3.3186e-12
8732.1500	1.5057e-10	3.3340e-12
8733.4000	1.5212e-10	3.3554e-12
8734.6500	1.4973e-10	3.3399e-12
8735.9000	1.4221e-10	3.1121e-12
8737.1500	1.4043e-10	3.1040e-12
8738.4000	1.4700e-10	3.2664e-12
8739.6500	1.5157e-10	3.3818e-12
8740.9000	1.5191e-10	3.4217e-12
8742.1500	1.5008e-10	3.2322e-12
8743.4000	1.4907e-10	3.2645e-12
8744.6500	1.5076e-10	3.3892e-12
8745.9000	1.5293e-10	3.4109e-12
8747.1500	1.5233e-10	3.2818e-12
8748.4000	1.4966e-10	3.3078e-12
8749.6500	1.4937e-10	3.3432e-12
8750.9000	1.5098e-10	3.4993e-12
8752.1500	1.5008e-10	3.3276e-12
8753.4000	1.4905e-10	3.2938e-12
8754.6500	1.5119e-10	3.4443e-12
8755.9000	1.5320e-10	3.4020e-12
8757.1500	1.5032e-10	3.3768e-12
8758.4000	1.4478e-10	3.1954e-12
8759.6500	1.4744e-10	3.2582e-12
8760.9000	1.5291e-10	3.4393e-12
8762.1500	1.5232e-10	3.3496e-12
8763.4000	1.5043e-10	3.4700e-12
8764.6500	1.4758e-10	3.3809e-12
8765.9000	1.4636e-10	3.3279e-12
8767.1500	1.4506e-10	3.2756e-12
8768.4000	1.4346e-10	3.1420e-12
8769.6500	1.4925e-10	3.4255e-12
8770.9000	1.5219e-10	3.4460e-12
8772.1500	1.4987e-10	3.4004e-12
8773.4000	1.4552e-10	3.2690e-12
8774.6500	1.4024e-10	3.2065e-12
8775.9000	1.4424e-10	3.2513e-12
8777.1500	1.5169e-10	3.6355e-12
8778.4000	1.5297e-10	3.4679e-12
8779.6500	1.4889e-10	3.3316e-12
8780.9000	1.4779e-10	3.2839e-12
8782.1500	1.5083e-10	3.4410e-12
8783.4000	1.5298e-10	3.5018e-12
8784.6500	1.5302e-10	3.5600e-12
8785.9000	1.5172e-10	3.3026e-12
8787.1500	1.5284e-10	3.3119e-12
8788.4000	1.5428e-10	3.4382e-12
8789.6500	1.5391e-10	3.4357e-12
8790.9000	1.5100e-10	3.3717e-12
8792.1500	1.4917e-10	3.4512e-12
8793.4000	1.4957e-10	3.2861e-12
8794.6500	1.4718e-10	3.3282e-12
8795.9000	1.4934e-10	3.4069e-12
8797.1500	1.5183e-10	3.4297e-12
8798.4000	1.5184e-10	3.3688e-12
8799.6500	1.5294e-10	3.5111e-12
8800.9000	1.5257e-10	3.5006e-12
8802.1500	1.5110e-10	3.3850e-12
8803.4000	1.5110e-10	3.5596e-12
8804.6500	1.4848e-10	3.3400e-12
8805.9000	1.3993e-10	3.1938e-12
8807.1500	1.2581e-10	2.8827e-12
8808.4000	1.1815e-10	2.6239e-12
8809.6500	1.3248e-10	3.1231e-12
8810.9000	1.4702e-10	3.3782e-12
8812.1500	1.5193e-10	3.3305e-12
8813.4000	1.5358e-10	3.4190e-12
8814.6500	1.5347e-10	3.3922e-12
8815.9000	1.5368e-10	3.4678e-12
8817.1500	1.5356e-10	3.4340e-12
8818.4000	1.5318e-10	3.4735e-12
8819.6500	1.5153e-10	3.4508e-12
8820.9000	1.4899e-10	3.4020e-12
8822.1500	1.4861e-10	3.2473e-12
8823.4000	1.4914e-10	3.4248e-12
8824.6500	1.4169e-10	3.2720e-12
8825.9000	1.3552e-10	2.9718e-12
8827.1500	1.4575e-10	3.4537e-12
8828.4000	1.5305e-10	3.4816e-12
8829.6500	1.5285e-10	3.3744e-12
8830.9000	1.5336e-10	3.4795e-12
8832.1500	1.5451e-10	3.5954e-12
8833.4000	1.5399e-10	3.3877e-12
8834.6500	1.5292e-10	3.3672e-12
8835.9000	1.5235e-10	3.5328e-12
8837.1500	1.5124e-10	3.4145e-12
8838.4000	1.4839e-10	3.4292e-12
8839.6500	1.4228e-10	3.2255e-12
8840.9000	1.4345e-10	3.1754e-12
8842.1500	1.5053e-10	3.5107e-12
8843.4000	1.5237e-10	3.5080e-12
8844.6500	1.5309e-10	3.4953e-12
8845.9000	1.5347e-10	3.4929e-12
8847.1500	1.5269e-10	3.5138e-12
8848.4000	1.5189e-10	3.4565e-12
8849.6500	1.5300e-10	3.2976e-12
8850.9000	1.5400e-10	3.5121e-12
8852.1500	1.5433e-10	3.5359e-12
8853.4000	1.5498e-10	3.5389e-12
8854.6500	1.5498e-10	3.5866e-12
8855.9000	1.5465e-10	3.5671e-12
8857.1500	1.5441e-10	3.6344e-12
8858.4000	1.5480e-10	3.6332e-12
8859.6500	1.5421e-10	3.5329e-12
8860.9000	1.5076e-10	3.5188e-12
8862.1500	1.4805e-10	3.4356e-12
8863.4000	1.4620e-10	3.3808e-12
8864.6500	1.4647e-10	3.4289e-12
8865.9000	1.4962e-10	3.4736e-12
8867.1500	1.4909e-10	3.4809e-12
8868.4000	1.4402e-10	3.3482e-12
8869.6500	1.4269e-10	3.3037e-12
8870.9000	1.4664e-10	3.4119e-12
8872.1500	1.4983e-10	3.4325e-12
8873.4000	1.5078e-10	3.4733e-12
8874.6500	1.5077e-10	3.5376e-12
8875.9000	1.4989e-10	3.5189e-12
8877.1500	1.4840e-10	3.3792e-12
8878.4000	1.4727e-10	3.4412e-12
8879.6500	1.4540e-10	3.3706e-12
8880.9000	1.4663e-10	3.3847e-12
8882.1500	1.5037e-10	3.4467e-12
8883.4000	1.5135e-10	3.6057e-12
8884.6500	1.5085e-10	3.5350e-12
8885.9000	1.5067e-10	3.4572e-12
8887.1500	1.5114e-10	3.4568e-12
8888.4000	1.5142e-10	3.4907e-12
8889.6500	1.5185e-10	3.4991e-12
8890.9000	1.5166e-10	3.5690e-12
8892.1500	1.4997e-10	3.4002e-12
8893.4000	1.4879e-10	3.4221e-12
8894.6500	1.4970e-10	3.5673e-12
8895.9000	1.5104e-10	3.6057e-12
8897.1500	1.5147e-10	3.6915e-12
8898.4000	1.5113e-10	3.5380e-12
8899.6500	1.5006e-10	3.4925e-12
8900.9000	1.4998e-10	3.5271e-12
8902.1500	1.5143e-10	3.5467e-12
8903.4000	1.5183e-10	3.5867e-12
8904.6500	1.5138e-10	3.4970e-12
8905.9000	1.5109e-10	3.4435e-12
8907.1500	1.5114e-10	3.5296e-12
8908.4000	1.5187e-10	3.6102e-12
8909.6500	1.5186e-10	3.5444e-12
8910.9000	1.5107e-10	3.5238e-12
8912.1500	1.5100e-10	3.5728e-12
8913.4000	1.5024e-10	3.5672e-12
8914.6500	1.5029e-10	3.5542e-12
8915.9000	1.5111e-10	3.5046e-12
8917.1500	1.5139e-10	3.5571e-12
8918.4000	1.5148e-10	3.5170e-12
8919.6500	1.4897e-10	3.5523e-12
8920.9000	1.4099e-10	3.2515e-12
8922.1500	1.4183e-10	3.2579e-12
8923.4000	1.4914e-10	3.6200e-12
8924.6500	1.4814e-10	3.4832e-12
8925.9000	1.4761e-10	3.4164e-12
8927.1500	1.4796e-10	3.5354e-12
8928.4000	1.4782e-10	3.3916e-12
8929.6500	1.4930e-10	3.4573e-12
8930.9000	1.5004e-10	3.4760e-12
8932.1500	1.4848e-10	3.4938e-12
8933.4000	1.4376e-10	3.5275e-12
8934.6500	1.4344e-10	3.3310e-12
8935.9000	1.4949e-10	3.4091e-12
8937.1500	1.5297e-10	3.6979e-12
8938.4000	1.5168e-10	3.6131e-12
8939.6500	1.5021e-10	3.5383e-12
8940.9000	1.5042e-10	3.4718e-12
8942.1500	1.5038e-10	3.5943e-12
8943.4000	1.4865e-10	3.5210e-12
8944.6500	1.4451e-10	3.3633e-12
8945.9000	1.4314e-10	3.3171e-12
8947.1500	1.4213e-10	3.3468e-12
8948.4000	1.4117e-10	3.3693e-12
8949.6500	1.4523e-10	3.4941e-12
8950.9000	1.4692e-10	3.3604e-12
8952.1500	1.4795e-10	3.4554e-12
8953.4000	1.4777e-10	3.5794e-12
8954.6500	1.4925e-10	3.4227e-12
8955.9000	1.5287e-10	3.6251e-12
8957.1500	1.5053e-10	3.5153e-12
8958.4000	1.5130e-10	3.5236e-12
8959.6500	1.5238e-10	3.7450e-12
8960.9000	1.4633e-10	3.4656e-12
8962.1500	1.4338e-10	3.3030e-12
8963.4000	1.5054e-10	3.3620e-12
8964.6500	1.5103e-10	3.5715e-12
8965.9000	1.5199e-10	3.5100e-12
8967.1500	1.5275e-10	3.6083e-12
8968.4000	1.4885e-10	3.6081e-12
8969.6500	1.4337e-10	3.3953e-12
8970.9000	1.4264e-10	3.3576e-12
8972.1500	1.5058e-10	3.4378e-12
8973.4000	1.4701e-10	3.2187e-12
8974.6500	1.4825e-10	3.3815e-12
8975.9000	1.4972e-10	3.7139e-12
8977.1500	1.4450e-10	3.5223e-12
8978.4000	1.4056e-10	3.3643e-12
8979.6500	1.3912e-10	2.8717e-12
8980.9000	1.5081e-10	2.8241e-12
8982.1500	1.5788e-10	4.4331e-12
8983.4000	1.5424e-10	4.0956e-12
8984.6500	1.4732e-10	3.6708e-12
8985.9000	1.3507e-10	3.0859e-12
8987.1500	1.3660e-10	2.7868e-12
8988.4000	1.5187e-10	3.3893e-12
8989.6500	1.4293e-10	3.1808e-12
8990.9000	1.3483e-10	2.5845e-12
8992.1500	1.5627e-10	3.2126e-12
8993.4000	1.6268e-10	5.5519e-12
8994.6500	1.5541e-10	4.2984e-12
8995.9000	1.5245e-10	3.5965e-12
8997.1500	1.5119e-10	3.6363e-12
8998.4000	1.4377e-10	3.6659e-12
8999.6500	1.3490e-10	2.9115e-12
9000.9000	1.4270e-10	2.6453e-12
9002.1500	1.4400e-10	3.9085e-12
9003.4000	1.4609e-10	3.7139e-12
9004.6500	1.5801e-10	3.5082e-12
9005.9000	1.5155e-10	3.4227e-12
9007.1500	1.4824e-10	3.2795e-12
9008.4000	1.5465e-10	3.6029e-12
9009.6500	1.4913e-10	3.5659e-12
9010.9000	1.3690e-10	2.8208e-12
9012.1500	1.3902e-10	2.5475e-12
9013.4000	1.4696e-10	4.0712e-12
9014.6500	1.3904e-10	3.8642e-12
9015.9000	1.2927e-10	2.6095e-12
9017.1500	1.4542e-10	2.4439e-12
9018.4000	1.5407e-10	4.8660e-12
9019.6500	1.5018e-10	4.5436e-12
9020.9000	1.4505e-10	3.7195e-12
9022.1500	1.3957e-10	3.3691e-12
9023.4000	1.4384e-10	3.2046e-12
9024.6500	1.3733e-10	2.9592e-12
9025.9000	1.4055e-10	3.0117e-12
9027.1500	1.5598e-10	4.2108e-12
9028.4000	1.4809e-10	3.6798e-12
9029.6500	1.4385e-10	3.2826e-12
9030.9000	1.4862e-10	3.6522e-12
9032.1500	1.5275e-10	3.5071e-12
9033.4000	1.5396e-10	3.5684e-12
9034.6500	1.5478e-10	3.6704e-12
9035.9000	1.5429e-10	3.7300e-12
9037.1500	1.5089e-10	3.5674e-12
9038.4000	1.4809e-10	3.5794e-12
9039.6500	1.4900e-10	3.6155e-12
9040.9000	1.5179e-10	3.6507e-12
9042.1500	1.5337e-10	3.5201e-12
9043.4000	1.5824e-10	3.6312e-12
9044.6500	1.5807e-10	3.8102e-12
9045.9000	1.5509e-10	3.8127e-12
9047.1500	1.5217e-10	3.6115e-12
9048.4000	1.5173e-10	3.5697e-12
9049.6500	1.5350e-10	3.6840e-12
9050.9000	1.5261e-10	3.7051e-12
9052.1500	1.5156e-10	3.3719e-12
9053.4000	1.5609e-10	3.1508e-12
9054.6500	1.5922e-10	4.1604e-12
9055.9000	1.5784e-10	4.0904e-12
9057.1500	1.5665e-10	3.7902e-12
9058.4000	1.5422e-10	3.7446e-12
9059.6500	1.5164e-10	3.4948e-12
9060.9000	1.5330e-10	3.3244e-12
9062.1500	1.5316e-10	3.7465e-12
9063.4000	1.5392e-10	3.7604e-12
9064.6500	1.5705e-10	3.6240e-12
9065.9000	1.5710e-10	3.8189e-12
9067.1500	1.5152e-10	3.7610e-12
9068.4000	1.4803e-10	3.2751e-12
9069.6500	1.5465e-10	3.1016e-12
9070.9000	1.4811e-10	3.5303e-12
9072.1500	1.4828e-10	3.1687e-12
9073.4000	1.5979e-10	4.5768e-12
9074.6500	1.6092e-10	3.9994e-12
9075.9000	1.6102e-10	4.5154e-12
9077.1500	1.5570e-10	4.1920e-12
9078.4000	1.4688e-10	3.6065e-12
9079.6500	1.4398e-10	3.2434e-12
9080.9000	1.5153e-10	3.4083e-12
9082.1500	1.5969e-10	3.6607e-12
9083.4000	1.5881e-10	3.9211e-12
9084.6500	1.5069e-10	3.8607e-12
9085.9000	1.3865e-10	3.0577e-12
9087.1500	1.4474e-10	2.8999e-12
9088.4000	1.5321e-10	4.8712e-12
9089.6500	1.3960e-10	3.8966e-12
9090.9000	1.3433e-10	3.1067e-12
9092.1500	1.3688e-10	3.3250e-12
9093.4000	1.4828e-10	3.5907e-12
9094.6500	1.5804e-10	3.5374e-12
9095.9000	1.5859e-10	3.6173e-12
9097.1500	1.5404e-10	3.7017e-12
9098.4000	1.4661e-10	3.6168e-12
9099.6500	1.4713e-10	3.1877e-12
9100.9000	1.6006e-10	3.0907e-12
9102.1500	1.6006e-10	4.2047e-12
9103.4000	1.5364e-10	4.0499e-12
9104.6500	1.4816e-10	3.2657e-12
9105.9000	1.4885e-10	3.0211e-12
9107.1500	1.5246e-10	3.7396e-12
9108.4000	1.5902e-10	3.9643e-12
9109.6500	1.6151e-10	4.1075e-12
9110.9000	1.5857e-10	3.8138e-12
9112.1500	1.5733e-10	3.7281e-12
9113.4000	1.5601e-10	3.7878e-12
9114.6500	1.5405e-10	3.6439e-12
9115.9000	1.5097e-10	3.5011e-12
9117.1500	1.4279e-10	3.1564e-12
9118.4000	1.4196e-10	2.8498e-12
9119.6500	1.5489e-10	3.7982e-12
9120.9000	1.5472e-10	4.1111e-12
9122.1500	1.5566e-10	3.8881e-12
9123.4000	1.5621e-10	3.7185e-12
9124.6500	1.5644e-10	3.6332e-12
9125.9000	1.5738e-10	3.8718e-12
9127.1500	1.5391e-10	3.7713e-12
9128.4000	1.4970e-10	3.4451e-12
9129.6500	1.4929e-10	3.3503e-12
9130.9000	1.5832e-10	3.1340e-12
9132.1500	1.6527e-10	5.2133e-12
9133.4000	1.5644e-10	4.2758e-12
9134.6500	1.4497e-10	3.4099e-12
9135.9000	1.4597e-10	3.0530e-12
9137.1500	1.6386e-10	2.7711e-12
9138.4000	1.6816e-10	5.1333e-12
9139.6500	1.5951e-10	4.4771e-12
9140.9000	1.5437e-10	3.5658e-12
9142.1500	1.5027e-10	3.6577e-12
9143.4000	1.5041e-10	3.5477e-12
9144.6500	1.5507e-10	3.5356e-12
9145.9000	1.5571e-10	3.9883e-12
9147.1500	1.5036e-10	3.7750e-12
9148.4000	1.4691e-10	3.6455e-12
9149.6500	1.4788e-10	3.5918e-12
9150.9000	1.4677e-10	3.4266e-12
9152.1500	1.4569e-10	3.1113e-12
9153.4000	1.5218e-10	3.2496e-12
9154.6500	1.4755e-10	3.4208e-12
9155.9000	1.5139e-10	2.7457e-12
9157.1500	1.6527e-10	5.1962e-12
9158.4000	1.5602e-10	4.7055e-12
9159.6500	1.5232e-10	3.5927e-12
9160.9000	1.5656e-10	3.6502e-12
9162.1500	1.5848e-10	3.8325e-12
9163.4000	1.5755e-10	3.7926e-12
9164.6500	1.5567e-10	3.5761e-12
9165.9000	1.5120e-10	3.7395e-12
9167.1500	1.4911e-10	3.5005e-12
9168.4000	1.5150e-10	3.2928e-12
9169.6500	1.5120e-10	3.9733e-12
9170.9000	1.4689e-10	3.8498e-12
9172.1500	1.4134e-10	3.4722e-12
9173.4000	1.3570e-10	2.8720e-12
9174.6500	1.4005e-10	2.5908e-12
9175.9000	1.5284e-10	4.0488e-12
9177.1500	1.5664e-10	4.4664e-12
9178.4000	1.5865e-10	4.5800e-12
9179.6500	1.5626e-10	4.0225e-12
9180.9000	1.5420e-10	3.5871e-12
9182.1500	1.5291e-10	3.7673e-12
9183.4000	1.4685e-10	3.6726e-12
9184.6500	1.5080e-10	3.3675e-12
9185.9000	1.6251e-10	3.9650e-12
9187.1500	1.6078e-10	4.0267e-12
9188.4000	1.5628e-10	3.9528e-12
9189.6500	1.5268e-10	3.8318e-12
9190.9000	1.5077e-10	3.6538e-12
9192.1500	1.5203e-10	3.6470e-12
9193.4000	1.5156e-10	3.6933e-12
9194.6500	1.4540e-10	3.4110e-12
9195.9000	1.5136e-10	3.0928e-12
9197.1500	1.6126e-10	4.6454e-12
9198.4000	1.5668e-10	4.2111e-12
9199.6500	1.5244e-10	3.6670e-12
9200.9000	1.5207e-10	3.7726e-12
9202.1500	1.5340e-10	3.7747e-12
9203.4000	1.5310e-10	3.9676e-12
9204.6500	1.5103e-10	3.7295e-12
9205.9000	1.5050e-10	3.5604e-12
9207.1500	1.5141e-10	3.6456e-12
9208.4000	1.5277e-10	3.6994e-12
9209.6500	1.5151e-10	3.7819e-12
9210.9000	1.4560e-10	3.5296e-12
9212.1500	1.4238e-10	3.4832e-12
9213.4000	1.4532e-10	3.4305e-12
9214.6500	1.4882e-10	3.8215e-12
9215.9000	1.4868e-10	3.6693e-12
9217.1500	1.5087e-10	3.5961e-12
9218.4000	1.5503e-10	3.7142e-12
9219.6500	1.4993e-10	3.6423e-12
9220.9000	1.4951e-10	3.6751e-12
9222.1500	1.5298e-10	3.7757e-12
9223.4000	1.5407e-10	3.8024e-12
9224.6500	1.5208e-10	3.5782e-12
9225.9000	1.5044e-10	3.2534e-12
9227.1500	1.5002e-10	3.7264e-12
9228.4000	1.5240e-10	3.9078e-12
9229.6500	1.5349e-10	3.6830e-12
9230.9000	1.5129e-10	3.5983e-12
9232.1500	1.4536e-10	3.5330e-12
9233.4000	1.4285e-10	3.3259e-12
9234.6500	1.4883e-10	3.7768e-12
9235.9000	1.5448e-10	3.8620e-12
9237.1500	1.5130e-10	3.7770e-12
9238.4000	1.5014e-10	3.5368e-12
9239.6500	1.5285e-10	3.5699e-12
9240.9000	1.5125e-10	3.8463e-12
9242.1500	1.4755e-10	3.7243e-12
9243.4000	1.4590e-10	3.5549e-12
9244.6500	1.4878e-10	3.6546e-12
9245.9000	1.5266e-10	3.5725e-12
9247.1500	1.4927e-10	3.2681e-12
9248.4000	1.4453e-10	3.8518e-12
9249.6500	1.4534e-10	3.7455e-12
9250.9000	1.4940e-10	3.6676e-12
9252.1500	1.5371e-10	3.5751e-12
9253.4000	1.5200e-10	3.7479e-12
9254.6500	1.5121e-10	3.6947e-12
9255.9000	1.4967e-10	3.7912e-12
9257.1500	1.4308e-10	3.5646e-12
9258.4000	1.4080e-10	3.5881e-12
9259.6500	1.4011e-10	3.2892e-12
9260.9000	1.4452e-10	3.3591e-12
9262.1500	1.5388e-10	3.9143e-12
9263.4000	1.5527e-10	3.9278e-12
9264.6500	1.4966e-10	3.7057e-12
9265.9000	1.4823e-10	3.5846e-12
9267.1500	1.5296e-10	3.7990e-12
9268.4000	1.5362e-10	3.9551e-12
9269.6500	1.5295e-10	3.7747e-12
9270.9000	1.5142e-10	3.8332e-12
9272.1500	1.4828e-10	3.6288e-12
9273.4000	1.4953e-10	3.6137e-12
9274.6500	1.5263e-10	3.7102e-12
9275.9000	1.5162e-10	3.6570e-12
9277.1500	1.4418e-10	3.7102e-12
9278.4000	1.3819e-10	2.9664e-12
9279.6500	1.4657e-10	2.5716e-12
9280.9000	1.5516e-10	4.3839e-12
9282.1500	1.5205e-10	4.9411e-12
9283.4000	1.4451e-10	3.8878e-12
9284.6500	1.4280e-10	3.2509e-12
9285.9000	1.4924e-10	3.0067e-12
9287.1500	1.4962e-10	3.7326e-12
9288.4000	1.4743e-10	4.3777e-12
9289.6500	1.4555e-10	3.7601e-12
9290.9000	1.4146e-10	3.3327e-12
9292.1500	1.3777e-10	3.2230e-12
9293.4000	1.3842e-10	3.8128e-12
9294.6500	1.4271e-10	3.4286e-12
9295.9000	1.4434e-10	2.8319e-12
9297.1500	1.3878e-10	3.5345e-12
9298.4000	1.3920e-10	2.9736e-12
9299.6500	1.3776e-10	3.9048e-12
9300.9000	1.4078e-10	3.0467e-12
9302.1500	1.5458e-10	4.1289e-12
9303.4000	1.4904e-10	3.5838e-12
9304.6500	1.5241e-10	2.8884e-12
9305.9000	1.4814e-10	5.2297e-12
9307.1500	1.2351e-10	3.4402e-12
9308.4000	1.1789e-10	3.3105e-12
9309.6500	1.5272e-10	3.3233e-12
9310.9000	1.8059e-10	6.3442e-12
9312.1500	1.5584e-10	4.1713e-12
9313.4000	1.3481e-10	3.7449e-12
9314.6500	1.0798e-10	2.5836e-12
9315.9000	1.0322e-10	4.1752e-12
9317.1500	1.5314e-10	3.4406e-12
9318.4000	1.8043e-10	1.0685e-11
9319.6500	1.5406e-10	3.9556e-12
9320.9000	1.4906e-10	6.4781e-12
9322.1500	1.2624e-10	3.5441e-12
9323.4000	1.0897e-10	3.1624e-12
9324.6500	1.1773e-10	3.7080e-12
9325.9000	1.5496e-10	2.5947e-12
9327.1500	1.7315e-10	9.4882e-12
9328.4000	1.5589e-10	3.4489e-12
9329.6500	1.4912e-10	5.9063e-12
9330.9000	1.3181e-10	3.5326e-12
9332.1500	1.1887e-10	2.7765e-12
9333.4000	1.1126e-10	2.5472e-12
9334.6500	1.3747e-10	2.8707e-12
9335.9000	1.6219e-10	5.9775e-12
9337.1500	1.3982e-10	4.3373e-12
9338.4000	1.2432e-10	2.8003e-12
9339.6500	1.4126e-10	2.5284e-12
9340.9000	1.3856e-10	5.3627e-12
9342.1500	8.7508e-11	2.6783e-12
9343.4000	8.8842e-11	8.8859e-12
9344.6500	1.5454e-10	4.3685e-12
9345.9000	2.0954e-10	1.7551e-11
9347.1500	2.0608e-10	1.7533e-11
9348.4000	1.6108e-10	7.2015e-12
9349.6500	1.2062e-10	5.1122e-12
