lambda	Flux	e_Flux
7922.8900	1.0206e-12	6.7481e-15
7924.1400	1.0175e-12	7.2482e-15
7925.3900	1.0175e-12	7.9092e-15
7926.6400	1.0181e-12	8.5778e-15
7927.8900	1.0176e-12	7.5615e-15
7929.1400	1.0104e-12	6.4345e-15
7930.3900	9.9884e-13	6.5256e-15
7931.6400	9.9758e-13	6.5870e-15
7932.8900	1.0109e-12	7.5849e-15
7934.1400	1.0142e-12	8.8741e-15
7935.3900	9.9965e-13	7.8938e-15
7936.6400	9.9467e-13	6.0618e-15
7937.8900	1.0099e-12	7.6907e-15
7939.1400	1.0152e-12	6.9304e-15
7940.3900	1.0132e-12	7.2220e-15
7941.6400	1.0062e-12	7.3225e-15
7942.8900	9.9246e-13	6.4261e-15
7944.1400	9.8502e-13	7.0775e-15
7945.3900	9.9356e-13	7.3938e-15
7946.6400	1.0093e-12	7.1309e-15
7947.8900	1.0145e-12	7.0490e-15
7949.1400	1.0147e-12	7.3025e-15
7950.3900	1.0152e-12	6.7899e-15
7951.6400	1.0153e-12	7.1290e-15
7952.8900	1.0136e-12	7.6934e-15
7954.1400	1.0144e-12	7.2563e-15
7955.3900	1.0131e-12	7.6916e-15
7956.6400	1.0138e-12	7.6921e-15
7957.8900	1.0132e-12	7.3241e-15
7959.1400	1.0125e-12	7.5042e-15
7960.3900	1.0118e-12	7.2337e-15
7961.6400	1.0111e-12	6.7466e-15
7962.8900	1.0108e-12	8.3754e-15
7964.1400	1.0107e-12	7.1625e-15
7965.3900	1.0121e-12	7.3220e-15
7966.6400	1.0124e-12	7.6910e-15
7967.8900	1.0103e-12	7.9935e-15
7969.1400	1.0095e-12	7.8404e-15
7970.3900	1.0106e-12	6.7441e-15
7971.6400	1.0111e-12	6.7709e-15
7972.8900	1.0104e-12	7.3620e-15
7974.1400	1.0095e-12	7.4026e-15
7975.3900	1.0093e-12	7.4042e-15
7976.6400	1.0091e-12	7.1403e-15
7977.8900	1.0086e-12	6.9032e-15
7979.1400	1.0088e-12	7.3777e-15
7980.3900	1.0096e-12	7.6777e-15
7981.6400	1.0095e-12	6.7630e-15
7982.8900	1.0095e-12	7.3990e-15
7984.1400	1.0071e-12	7.4504e-15
7985.3900	1.0071e-12	7.2513e-15
7986.6400	1.0067e-12	7.5770e-15
7987.8900	1.0072e-12	7.6610e-15
7989.1400	1.0072e-12	7.2033e-15
7990.3900	1.0065e-12	6.6551e-15
7991.6400	1.0052e-12	7.7667e-15
7992.8900	1.0028e-12	7.2414e-15
7994.1400	1.0031e-12	6.0387e-15
7995.3900	1.0045e-12	6.2723e-15
7996.6400	9.9737e-13	7.5000e-15
7997.8900	9.8415e-13	7.7962e-15
7999.1400	9.9129e-13	7.4709e-15
8000.3900	1.0015e-12	6.5818e-15
8001.6400	1.0024e-12	6.4532e-15
8002.8900	1.0034e-12	7.5421e-15
8004.1400	1.0038e-12	6.7703e-15
8005.3900	1.0030e-12	6.7512e-15
8006.6400	1.0025e-12	7.2308e-15
8007.8900	1.0019e-12	7.0655e-15
8009.1400	1.0005e-12	7.2089e-15
8010.3900	1.0015e-12	7.8339e-15
8011.6400	1.0017e-12	6.7154e-15
8012.8900	1.0006e-12	6.9239e-15
8014.1400	1.0007e-12	6.7337e-15
8015.3900	1.0018e-12	7.6742e-15
8016.6400	1.0008e-12	6.8404e-15
8017.8900	1.0005e-12	7.8119e-15
8019.1400	1.0011e-12	6.7964e-15
8020.3900	1.0006e-12	7.2213e-15
8021.6400	9.9969e-13	7.7885e-15
8022.8900	9.9770e-13	7.1400e-15
8024.1400	9.9655e-13	7.3074e-15
8025.3900	9.9372e-13	6.6570e-15
8026.6400	9.9050e-13	7.1322e-15
8027.8900	9.9255e-13	6.9273e-15
8029.1400	9.9629e-13	6.7755e-15
8030.3900	9.9672e-13	7.7724e-15
8031.6400	9.9626e-13	7.3571e-15
8032.8900	9.9589e-13	7.1932e-15
8034.1400	9.9449e-13	7.1896e-15
8035.3900	9.9462e-13	6.8475e-15
8036.6400	9.9569e-13	6.9832e-15
8037.8900	9.9504e-13	6.9128e-15
8039.1400	9.9425e-13	6.9726e-15
8040.3900	9.9421e-13	6.8255e-15
8041.6400	9.9439e-13	6.9444e-15
8042.8900	9.9169e-13	7.2684e-15
8044.1400	9.8042e-13	6.7085e-15
8045.3900	9.7245e-13	6.8359e-15
8046.6400	9.8074e-13	7.5956e-15
8047.8900	9.8552e-13	6.6728e-15
8049.1400	9.8725e-13	7.2519e-15
8050.3900	9.9018e-13	7.0495e-15
8051.6400	9.9048e-13	7.0040e-15
8052.8900	9.8854e-13	8.0107e-15
8054.1400	9.8802e-13	7.3434e-15
8055.3900	9.8907e-13	7.0189e-15
8056.6400	9.9026e-13	7.1353e-15
8057.8900	9.8925e-13	7.3564e-15
8059.1400	9.8878e-13	8.0422e-15
8060.3900	9.8904e-13	7.4309e-15
8061.6400	9.8950e-13	7.6742e-15
8062.8900	9.8976e-13	7.0937e-15
8064.1400	9.8778e-13	7.2659e-15
8065.3900	9.8705e-13	7.4848e-15
8066.6400	9.8812e-13	7.4712e-15
8067.8900	9.8591e-13	7.5265e-15
8069.1400	9.8372e-13	6.1252e-15
8070.3900	9.8315e-13	7.5414e-15
8071.6400	9.8296e-13	7.1150e-15
8072.8900	9.8377e-13	7.3219e-15
8074.1400	9.8413e-13	7.5469e-15
8075.3900	9.8536e-13	6.8929e-15
8076.6400	9.8564e-13	7.2689e-15
8077.8900	9.8533e-13	6.9567e-15
8079.1400	9.8379e-13	6.4228e-15
8080.3900	9.8289e-13	6.5617e-15
8081.6400	9.8265e-13	6.7165e-15
8082.8900	9.7597e-13	7.3189e-15
8084.1400	9.6837e-13	6.1840e-15
8085.3900	9.7539e-13	7.3518e-15
8086.6400	9.8134e-13	6.1514e-15
8087.8900	9.8220e-13	6.0907e-15
8089.1400	9.8145e-13	7.2767e-15
8090.3900	9.8002e-13	7.5737e-15
8091.6400	9.7647e-13	6.9357e-15
8092.8900	9.7564e-13	7.1646e-15
8094.1400	9.7930e-13	6.9969e-15
8095.3900	9.7969e-13	6.3933e-15
8096.6400	9.7262e-13	6.9011e-15
8097.8900	9.6869e-13	7.2375e-15
8099.1400	9.7450e-13	7.5568e-15
8100.3900	9.7923e-13	7.5508e-15
8101.6400	9.7999e-13	8.2650e-15
8102.8900	9.7959e-13	7.9419e-15
8104.1400	9.7861e-13	7.4559e-15
8105.3900	9.7860e-13	7.6333e-15
8106.6400	9.7844e-13	6.3434e-15
8107.8900	9.7876e-13	7.8123e-15
8109.1400	9.7686e-13	6.5598e-15
8110.3900	9.7654e-13	6.8874e-15
8111.6400	9.7664e-13	6.9989e-15
8112.8900	9.7653e-13	7.4145e-15
8114.1400	9.7570e-13	7.6307e-15
8115.3900	9.7452e-13	6.9096e-15
8116.6400	9.7439e-13	6.6640e-15
8117.8900	9.7499e-13	6.3503e-15
8119.1400	9.7421e-13	6.9658e-15
8120.3900	9.7457e-13	6.8367e-15
8121.6400	9.7466e-13	7.4746e-15
8122.8900	9.7314e-13	7.0903e-15
8124.1400	9.7323e-13	6.6276e-15
8125.3900	9.7288e-13	6.9377e-15
8126.6400	9.7139e-13	6.0066e-15
8127.8900	9.7335e-13	6.9492e-15
8129.1400	9.7391e-13	6.8502e-15
8130.3900	9.7202e-13	7.1167e-15
8131.6400	9.7079e-13	6.7237e-15
8132.8900	9.7233e-13	6.7570e-15
8134.1400	9.7238e-13	6.2135e-15
8135.3900	9.6858e-13	6.2307e-15
8136.6400	9.6840e-13	6.7242e-15
8137.8900	9.6968e-13	6.4129e-15
8139.1400	9.6996e-13	6.5210e-15
8140.3900	9.6836e-13	6.9614e-15
8141.6400	9.6631e-13	6.8322e-15
8142.8900	9.6924e-13	6.4710e-15
8144.1400	9.7010e-13	7.9619e-15
8145.3900	9.6866e-13	6.0190e-15
8146.6400	9.6806e-13	6.6415e-15
8147.8900	9.6613e-13	6.7213e-15
8149.1400	9.6647e-13	7.0782e-15
8150.3900	9.6738e-13	6.9160e-15
8151.6400	9.6778e-13	6.7824e-15
8152.8900	9.6826e-13	7.0437e-15
8154.1400	9.6198e-13	5.9925e-15
8155.3900	9.6408e-13	6.7745e-15
8156.6400	9.6776e-13	7.1623e-15
8157.8900	9.6574e-13	5.1002e-15
8159.1400	9.6228e-13	7.9018e-15
8160.3900	9.6894e-13	6.4841e-15
8161.6400	9.6647e-13	6.4221e-15
8162.8900	9.5743e-13	6.7095e-15
8164.1400	9.5487e-13	6.3817e-15
8165.3900	9.6273e-13	6.7350e-15
8166.6400	9.6149e-13	8.1270e-15
8167.8900	9.6673e-13	7.0366e-15
8169.1400	9.6448e-13	6.6651e-15
8170.3900	9.5772e-13	7.0521e-15
8171.6400	9.5405e-13	5.9374e-15
8172.8900	9.6083e-13	6.5444e-15
8174.1400	9.6216e-13	6.5910e-15
8175.3900	9.6220e-13	6.9138e-15
8176.6400	9.5912e-13	6.1320e-15
8177.8900	9.6401e-13	7.1608e-15
8179.1400	9.5713e-13	7.1370e-15
8180.3900	9.4856e-13	6.1880e-15
8181.6400	9.2462e-13	5.7102e-15
8182.8900	9.2331e-13	7.1379e-15
8184.1400	9.4948e-13	7.2979e-15
8185.3900	9.5914e-13	6.1956e-15
8186.6400	9.5971e-13	6.6301e-15
8187.8900	9.5861e-13	5.8640e-15
8189.1400	9.5716e-13	5.3017e-15
8190.3900	9.5097e-13	8.8926e-15
8191.6400	9.5195e-13	9.0571e-15
8192.8910	9.2487e-13	5.5876e-15
8194.1410	9.1137e-13	5.6474e-15
8195.3910	9.4022e-13	6.7458e-15
8196.6410	9.5855e-13	6.3974e-15
8197.8910	9.5187e-13	6.1215e-15
8199.1410	9.3880e-13	6.6310e-15
8200.3910	9.3988e-13	6.6083e-15
8201.6410	9.4584e-13	6.2641e-15
8202.8910	9.5297e-13	6.7008e-15
8204.1410	9.5514e-13	6.6021e-15
8205.3910	9.5278e-13	6.9456e-15
8206.6410	9.4988e-13	6.9910e-15
8207.8910	9.5113e-13	6.6585e-15
8209.1410	9.5252e-13	7.4718e-15
8210.3910	9.4533e-13	6.3770e-15
8211.6410	9.2851e-13	5.9823e-15
8212.8910	9.3107e-13	7.4797e-15
8214.1410	9.4449e-13	7.1364e-15
8215.3910	9.4919e-13	5.7642e-15
8216.6410	9.5119e-13	6.4165e-15
8217.8910	9.4033e-13	6.9629e-15
8219.1410	9.2161e-13	6.4283e-15
8220.3910	9.3176e-13	7.3287e-15
8221.6410	9.4731e-13	6.8777e-15
8222.8910	9.4832e-13	6.4607e-15
8224.1410	9.5000e-13	6.6044e-15
8225.3910	9.4433e-13	6.3174e-15
8226.6410	9.4302e-13	5.6104e-15
8227.8910	9.4285e-13	6.0956e-15
8229.1410	9.4274e-13	5.7931e-15
8230.3910	9.4177e-13	7.5800e-15
8231.6410	9.4050e-13	6.4082e-15
8232.8910	9.3567e-13	7.0246e-15
8234.1410	9.4272e-13	6.6787e-15
8235.3910	9.4063e-13	7.3056e-15
8236.6410	9.4442e-13	6.2524e-15
8237.8910	9.4406e-13	7.1250e-15
8239.1410	9.4465e-13	7.7148e-15
8240.3910	9.4484e-13	7.4632e-15
8241.6410	9.4443e-13	7.1662e-15
8242.8910	9.4349e-13	5.9507e-15
8244.1410	9.4514e-13	6.2690e-15
8245.3910	9.4114e-13	6.8547e-15
8246.6410	9.3409e-13	6.6798e-15
8247.8910	9.2785e-13	6.8132e-15
8249.1410	9.3594e-13	6.7516e-15
8250.3910	9.4263e-13	5.9809e-15
8251.6410	9.4400e-13	7.1636e-15
8252.8910	9.4034e-13	6.9538e-15
8254.1410	9.3789e-13	6.9178e-15
8255.3910	9.4449e-13	7.2101e-15
8256.6410	9.4321e-13	6.3235e-15
8257.8910	9.3233e-13	7.4325e-15
8259.1410	9.3573e-13	6.7081e-15
8260.3910	9.4026e-13	7.0652e-15
8261.6410	9.3890e-13	6.5988e-15
8262.8910	9.3875e-13	7.1354e-15
8264.1410	9.3921e-13	6.1604e-15
8265.3910	9.3826e-13	6.3594e-15
8266.6410	9.3926e-13	6.4463e-15
8267.8910	9.3892e-13	6.3615e-15
8269.1410	9.3906e-13	7.1821e-15
8270.3910	9.3803e-13	6.6488e-15
8271.6410	9.3689e-13	6.9677e-15
8272.8910	9.3697e-13	5.4756e-15
8274.1410	9.3235e-13	6.5634e-15
8275.3910	9.3507e-13	7.6348e-15
8276.6410	9.3618e-13	6.2509e-15
8277.8910	9.3123e-13	5.8563e-15
8279.1410	9.3215e-13	6.2908e-15
8280.3910	9.3457e-13	7.0110e-15
8281.6410	9.3096e-13	5.8062e-15
8282.8910	9.3361e-13	6.8796e-15
8284.1410	9.3376e-13	6.7380e-15
8285.3910	9.3507e-13	7.6082e-15
8286.6410	9.3877e-13	7.1747e-15
8287.8910	9.3584e-13	6.5072e-15
8289.1410	9.2364e-13	6.2607e-15
8290.3910	9.2942e-13	6.8819e-15
8291.6410	9.3034e-13	6.3859e-15
8292.8910	9.3180e-13	6.3345e-15
8294.1410	9.3091e-13	6.6344e-15
8295.3910	9.2629e-13	6.8048e-15
8296.6410	9.2864e-13	6.7209e-15
8297.8910	9.3183e-13	6.8056e-15
8299.1410	9.3459e-13	7.2769e-15
8300.3910	9.3358e-13	5.9143e-15
8301.6410	9.2661e-13	6.5043e-15
8302.8910	9.2856e-13	6.4130e-15
8304.1410	9.2996e-13	6.4705e-15
8305.3910	9.2604e-13	6.9722e-15
8306.6410	9.2284e-13	5.9101e-15
8307.8910	9.2557e-13	5.8471e-15
8309.1410	9.2375e-13	7.0224e-15
8310.3910	9.2656e-13	6.7780e-15
8311.6410	9.2914e-13	6.2843e-15
8312.8910	9.2972e-13	5.9171e-15
8314.1410	9.2943e-13	6.7832e-15
8315.3910	9.2820e-13	6.1863e-15
8316.6410	9.2945e-13	6.0994e-15
8317.8910	9.2551e-13	6.9720e-15
8319.1410	9.2678e-13	7.5770e-15
8320.3910	9.3141e-13	7.2067e-15
8321.6410	9.2837e-13	7.3931e-15
8322.8910	9.1880e-13	7.5149e-15
8324.1410	9.1912e-13	7.0431e-15
8325.3910	9.0094e-13	6.8377e-15
8326.6410	8.9869e-13	6.4448e-15
8327.8910	9.1870e-13	5.8801e-15
8329.1410	9.2248e-13	6.6549e-15
8330.3910	9.1329e-13	4.1205e-15
8331.6410	9.1191e-13	6.3342e-15
8332.8910	9.1314e-13	6.7279e-15
8334.1410	9.0721e-13	5.8192e-15
8335.3910	9.1414e-13	6.7737e-15
8336.6410	9.2038e-13	6.5754e-15
8337.8910	9.1700e-13	6.9546e-15
8339.1410	9.1668e-13	6.4846e-15
8340.3910	9.1762e-13	6.4199e-15
8341.6410	9.2179e-13	7.0321e-15
8342.8910	9.2018e-13	6.0994e-15
8344.1410	9.1301e-13	6.6943e-15
8345.3910	9.0743e-13	7.1898e-15
8346.6410	9.1618e-13	6.4934e-15
8347.8910	9.2124e-13	5.3449e-15
8349.1410	9.2253e-13	6.4068e-15
8350.3910	9.2161e-13	6.2747e-15
8351.6410	9.2142e-13	6.5639e-15
8352.8910	9.2378e-13	6.7829e-15
8354.1410	9.2267e-13	6.2437e-15
8355.3910	9.2197e-13	5.9986e-15
8356.6410	9.1993e-13	5.9874e-15
8357.8910	9.1940e-13	5.9447e-15
8359.1410	9.1796e-13	6.3158e-15
8360.3910	9.1944e-13	6.0657e-15
8361.6410	9.1977e-13	6.6434e-15
8362.8910	9.1788e-13	7.4780e-15
8364.1410	9.1567e-13	6.5765e-15
8365.3910	9.1680e-13	5.8873e-15
8366.6410	9.1935e-13	6.4166e-15
8367.8910	9.1975e-13	6.5790e-15
8369.1410	9.1827e-13	6.6266e-15
8370.3910	9.1865e-13	6.7609e-15
8371.6410	9.1900e-13	6.2922e-15
8372.8910	9.1762e-13	6.8382e-15
8374.1410	9.1784e-13	6.5971e-15
8375.3910	9.1670e-13	6.6079e-15
8376.6410	9.1656e-13	6.8823e-15
8377.8910	9.1632e-13	6.8997e-15
8379.1410	9.1703e-13	6.3571e-15
8380.3910	9.1632e-13	6.5709e-15
8381.6410	9.1487e-13	7.0736e-15
8382.8910	9.1663e-13	6.4334e-15
8384.1410	9.1557e-13	6.6227e-15
8385.3910	9.0346e-13	6.9074e-15
8386.6410	8.8486e-13	6.3731e-15
8387.8910	8.9442e-13	5.9771e-15
8389.1410	9.1275e-13	5.6159e-15
8390.3910	9.1467e-13	5.9771e-15
8391.6410	9.1530e-13	6.4250e-15
8392.8910	9.1492e-13	6.7254e-15
8394.1410	9.1461e-13	6.5760e-15
8395.3910	9.1221e-13	6.5720e-15
8396.6410	9.1344e-13	7.1053e-15
8397.8910	9.1441e-13	6.7677e-15
8399.1410	9.1422e-13	6.6019e-15
8400.3910	9.1479e-13	7.5937e-15
8401.6410	9.1347e-13	7.2946e-15
8402.8910	9.1350e-13	6.6029e-15
8404.1410	9.1243e-13	6.6264e-15
8405.3910	9.1185e-13	7.2680e-15
8406.6410	9.1238e-13	6.7455e-15
8407.8910	9.1242e-13	7.0070e-15
8409.1410	9.1108e-13	6.3025e-15
8410.3910	9.0895e-13	7.5163e-15
8411.6410	9.0751e-13	6.6378e-15
8412.8910	9.0863e-13	6.1420e-15
8414.1410	9.1005e-13	6.9770e-15
8415.3910	9.0992e-13	6.7061e-15
8416.6410	9.0961e-13	6.1873e-15
8417.8910	9.0916e-13	7.0092e-15
8419.1410	9.0945e-13	6.5367e-15
8420.3910	9.1008e-13	6.7335e-15
8421.6410	9.0867e-13	6.4479e-15
8422.8910	9.0748e-13	6.7040e-15
8424.1410	9.0663e-13	6.9986e-15
8425.3910	9.0495e-13	6.3911e-15
8426.6410	9.0748e-13	5.7176e-15
8427.8910	9.0863e-13	6.2189e-15
8429.1410	9.0888e-13	7.6685e-15
8430.3910	9.0917e-13	6.8664e-15
8431.6410	9.0862e-13	6.0622e-15
8432.8910	9.0185e-13	6.9968e-15
8434.1410	8.9479e-13	7.4572e-15
8435.3910	8.9883e-13	6.7635e-15
8436.6410	9.0297e-13	6.4640e-15
8437.8910	8.9974e-13	5.9390e-15
8439.1410	9.0080e-13	7.2583e-15
8440.3910	9.0549e-13	6.8826e-15
8441.6410	9.0531e-13	6.4177e-15
8442.8910	9.0301e-13	6.0163e-15
8444.1410	8.9412e-13	5.5102e-15
8445.3910	8.8332e-13	5.5940e-15
8446.6410	8.9199e-13	6.8971e-15
8447.8910	9.0386e-13	7.4109e-15
8449.1410	9.0594e-13	7.2286e-15
8450.3910	9.0545e-13	6.8577e-15
8451.6410	9.0503e-13	7.1633e-15
8452.8910	9.0578e-13	7.2418e-15
8454.1410	9.0605e-13	6.8122e-15
8455.3910	9.0390e-13	6.7218e-15
8456.6410	9.0488e-13	6.8172e-15
8457.8910	9.0399e-13	6.2468e-15
8459.1410	9.0279e-13	6.9332e-15
8460.3910	9.0412e-13	6.9070e-15
8461.6410	9.0248e-13	6.5530e-15
8462.8910	9.0037e-13	5.6762e-15
8464.1410	8.9917e-13	6.1392e-15
8465.3910	8.9493e-13	6.2510e-15
8466.6410	8.8315e-13	6.9404e-15
8467.8910	8.7865e-13	6.5180e-15
8469.1410	8.9203e-13	7.4171e-15
8470.3910	8.9847e-13	6.4507e-15
8471.6410	8.9995e-13	6.6547e-15
8472.8910	8.9979e-13	6.7617e-15
8474.1410	9.0090e-13	6.9141e-15
8475.3910	9.0109e-13	6.0201e-15
8476.6410	9.0205e-13	6.7769e-15
8477.8910	9.0151e-13	7.1339e-15
8479.1410	9.0068e-13	5.9073e-15
8480.3910	9.0075e-13	7.0366e-15
8481.6410	9.0072e-13	7.3278e-15
8482.8910	9.0066e-13	6.8011e-15
8484.1410	9.0028e-13	6.0594e-15
8485.3910	8.9923e-13	6.7920e-15
8486.6410	8.9968e-13	6.9154e-15
8487.8910	8.9989e-13	6.3434e-15
8489.1410	8.9796e-13	6.5606e-15
8490.3910	8.9652e-13	6.2968e-15
8491.6410	8.9511e-13	6.8403e-15
8492.8910	8.9174e-13	5.7249e-15
8494.1410	8.7963e-13	6.4287e-15
8495.3910	8.2008e-13	6.3557e-15
8496.6410	7.2178e-13	6.3179e-15
8497.8910	7.4556e-13	5.2889e-15
8499.1410	8.4388e-13	4.5685e-15
8500.3910	8.7318e-13	5.9823e-15
8501.6410	8.7690e-13	5.7129e-15
8502.8910	8.8638e-13	6.9551e-15
8504.1410	8.9000e-13	7.4717e-15
8505.3910	8.9245e-13	6.8135e-15
8506.6410	8.9350e-13	6.5635e-15
8507.8910	8.9345e-13	7.0993e-15
8509.1410	8.9397e-13	6.7382e-15
8510.3910	8.9305e-13	6.6749e-15
8511.6410	8.8624e-13	6.6390e-15
8512.8910	8.7189e-13	6.7026e-15
8514.1410	8.7354e-13	6.7036e-15
8515.3910	8.8758e-13	6.0941e-15
8516.6410	8.9228e-13	6.7772e-15
8517.8910	8.9235e-13	5.3332e-15
8519.1410	8.9280e-13	7.4414e-15
8520.3910	8.9351e-13	7.2049e-15
8521.6410	8.9274e-13	6.7447e-15
8522.8910	8.9219e-13	6.4368e-15
8524.1410	8.8981e-13	7.0223e-15
8525.3910	8.8709e-13	5.9508e-15
8526.6410	8.8726e-13	6.7606e-15
8527.8910	8.8818e-13	6.9368e-15
8529.1410	8.8762e-13	6.4000e-15
8530.3910	8.8632e-13	7.2202e-15
8531.6410	8.8390e-13	6.3735e-15
8532.8910	8.8014e-13	6.3191e-15
8534.1410	8.7225e-13	5.4259e-15
8535.3910	8.6104e-13	6.5360e-15
8536.6410	8.4832e-13	6.2050e-15
8537.8910	8.1282e-13	6.2569e-15
8539.1410	7.2291e-13	5.8337e-15
8540.3910	5.8025e-13	3.9875e-15
8541.6410	5.5886e-13	3.9224e-15
8542.8910	6.9079e-13	5.0028e-15
8544.1410	7.9696e-13	5.0762e-15
8545.3910	8.3790e-13	6.6037e-15
8546.6410	8.5698e-13	6.5906e-15
8547.8910	8.6701e-13	6.3341e-15
8549.1410	8.7322e-13	6.7631e-15
8550.3910	8.7652e-13	6.1298e-15
8551.6410	8.7863e-13	6.2687e-15
8552.8910	8.8014e-13	6.3676e-15
8554.1410	8.7683e-13	6.5469e-15
8555.3910	8.6497e-13	6.7579e-15
8556.6410	8.6986e-13	7.1905e-15
8557.8910	8.8097e-13	6.0128e-15
8559.1410	8.8429e-13	7.1101e-15
8560.3910	8.8465e-13	6.7683e-15
8561.6410	8.8535e-13	6.7131e-15
8562.8910	8.8421e-13	6.5873e-15
8564.1410	8.8467e-13	6.8996e-15
8565.3910	8.8476e-13	6.6897e-15
8566.6410	8.8340e-13	6.4151e-15
8567.8910	8.8432e-13	6.6771e-15
8569.1410	8.8409e-13	6.3716e-15
8570.3910	8.8173e-13	6.3779e-15
8571.6410	8.8209e-13	5.9540e-15
8572.8910	8.8294e-13	5.8027e-15
8574.1410	8.8357e-13	7.6312e-15
8575.3910	8.8370e-13	6.6942e-15
8576.6410	8.8319e-13	7.3314e-15
8577.8910	8.8207e-13	6.3583e-15
8579.1410	8.8134e-13	6.4335e-15
8580.3910	8.7725e-13	6.6708e-15
8581.6410	8.7535e-13	6.5218e-15
8582.8910	8.7846e-13	6.9493e-15
8584.1410	8.7800e-13	6.8093e-15
8585.3910	8.7780e-13	6.6345e-15
8586.6410	8.7735e-13	6.0317e-15
8587.8910	8.7806e-13	6.8607e-15
8589.1410	8.7805e-13	6.7737e-15
8590.3910	8.7643e-13	6.8798e-15
8591.6410	8.7238e-13	6.9181e-15
8592.8910	8.7137e-13	6.6721e-15
8594.1410	8.6651e-13	6.7080e-15
8595.3910	8.6105e-13	6.2475e-15
8596.6410	8.5890e-13	6.6126e-15
8597.8910	8.5969e-13	6.2320e-15
8599.1410	8.6583e-13	6.9056e-15
8600.3910	8.7044e-13	6.2917e-15
8601.6410	8.7257e-13	6.9007e-15
8602.8910	8.7294e-13	6.9572e-15
8604.1410	8.7366e-13	6.3193e-15
8605.3910	8.7416e-13	6.1791e-15
8606.6410	8.7334e-13	5.9701e-15
8607.8910	8.7372e-13	6.8395e-15
8609.1410	8.7013e-13	5.7432e-15
8610.3910	8.6208e-13	6.1990e-15
8611.6410	8.6493e-13	6.2718e-15
8612.8910	8.7267e-13	6.4053e-15
8614.1410	8.7375e-13	5.7626e-15
8615.3910	8.7471e-13	6.4729e-15
8616.6410	8.7494e-13	6.7217e-15
8617.8910	8.7590e-13	6.1754e-15
8619.1410	8.7406e-13	6.1632e-15
8620.3910	8.7009e-13	6.6252e-15
8621.6410	8.7155e-13	6.9093e-15
8622.8910	8.7556e-13	6.7415e-15
8624.1410	8.7541e-13	6.9161e-15
8625.3910	8.7533e-13	6.4398e-15
8626.6410	8.7499e-13	6.9413e-15
8627.8910	8.7522e-13	6.5695e-15
8629.1410	8.7594e-13	6.2489e-15
8630.3910	8.7477e-13	7.1933e-15
8631.6410	8.7475e-13	7.0013e-15
8632.8910	8.7364e-13	6.6775e-15
8634.1410	8.7350e-13	6.3947e-15
8635.3910	8.7337e-13	6.9962e-15
8636.6410	8.7520e-13	6.2889e-15
8637.8910	8.7354e-13	7.3031e-15
8639.1410	8.7298e-13	5.9833e-15
8640.3910	8.7339e-13	5.8922e-15
8641.6410	8.7357e-13	5.6264e-15
8642.8910	8.7180e-13	6.0927e-15
8644.1410	8.7141e-13	6.7411e-15
8645.3910	8.6757e-13	7.0271e-15
8646.6410	8.5444e-13	6.2536e-15
8647.8910	8.4871e-13	5.2726e-15
8649.1410	8.6081e-13	6.0896e-15
8650.3910	8.6729e-13	6.4684e-15
8651.6410	8.6571e-13	7.3470e-15
8652.8910	8.6247e-13	6.5909e-15
8654.1410	8.5823e-13	5.6889e-15
8655.3910	8.5416e-13	5.7778e-15
8656.6410	8.4345e-13	5.7257e-15
8657.8910	8.1942e-13	5.7546e-15
8659.1410	7.4552e-13	6.3599e-15
8660.3910	6.1558e-13	6.9618e-15
8661.6410	5.8466e-13	2.9787e-15
8662.8910	7.0195e-13	3.7038e-15
8664.1410	7.9396e-13	4.9001e-15
8665.3910	8.2544e-13	5.6199e-15
8666.6410	8.3980e-13	6.0517e-15
8667.8910	8.4787e-13	5.7990e-15
8669.1410	8.5215e-13	6.8609e-15
8670.3910	8.5396e-13	5.9966e-15
8671.6410	8.5562e-13	6.3019e-15
8672.8910	8.4901e-13	6.5901e-15
8674.1410	8.4641e-13	5.8726e-15
8675.3910	8.5650e-13	5.9102e-15
8676.6410	8.6183e-13	6.4189e-15
8677.8910	8.5957e-13	6.7213e-15
8679.1410	8.5850e-13	6.1157e-15
8680.3910	8.6047e-13	6.9168e-15
8681.6410	8.6323e-13	7.3474e-15
8682.8910	8.6320e-13	7.2602e-15
8684.1410	8.6242e-13	6.2086e-15
8685.3910	8.5584e-13	6.8823e-15
8686.6410	8.3812e-13	6.0580e-15
8687.8910	8.2968e-13	6.6320e-15
8689.1410	8.5092e-13	6.3564e-15
8690.3910	8.6289e-13	5.0362e-15
8691.6410	8.6265e-13	5.8498e-15
8692.8910	8.6024e-13	7.1638e-15
8694.1410	8.6133e-13	6.9463e-15
8695.3910	8.6288e-13	6.9368e-15
8696.6410	8.6207e-13	6.1185e-15
8697.8910	8.5898e-13	6.5489e-15
8699.1410	8.5990e-13	6.3319e-15
8700.3910	8.6220e-13	6.5386e-15
8701.6410	8.6255e-13	6.2986e-15
8702.8910	8.6235e-13	7.6172e-15
8704.1410	8.6252e-13	7.1050e-15
8705.3910	8.6231e-13	6.2720e-15
8706.6410	8.6252e-13	6.4572e-15
8707.8910	8.5887e-13	6.3657e-15
8709.1410	8.5420e-13	5.8659e-15
8710.3910	8.5331e-13	5.6201e-15
8711.6410	8.5249e-13	5.6216e-15
8712.8910	8.5565e-13	5.6557e-15
8714.1410	8.5920e-13	6.5857e-15
8715.3910	8.5629e-13	5.5873e-15
